INDEX,X,Y,SEMA,SHAXIAN,LUOLA,DUMU,ZHENBAN,SIGN,PRE_ACTION,POST_ACTION,CMD
21422,79,215,+0,1,0,0,1,+,+11,+11,
21423,78,215,+0,1,0,0,1,+,+11,+11,
21424,77,215,+0,1,0,0,1,+,+11,+11,
21425,76,215,+0,1,0,0,1,+,+11,+11,
21426,75,215,+0,1,0,0,1,+,+11,+11,
21427,74,215,+0,1,0,0,1,+,+11,+11,
21428,73,215,+0,1,0,0,1,+,+11,+11,
21429,72,215,+0,1,0,0,1,+,+11,+11,
21430,71,215,+0,1,0,0,1,+,+11,+11,
21431,70,215,+0,1,0,0,1,+,+11,+11,
21432,69,215,+0,1,0,0,1,+,+11,+11,
21433,68,215,+0,1,0,0,1,+,+11,+11,
21434,67,215,+0,1,0,0,1,+,+11,+11,
21435,66,215,+0,1,0,0,1,+,+11,+11,
21436,65,215,+0,1,0,0,1,+,+11,+11,
21437,64,215,+0,1,0,0,1,+,+11,+11,
21438,63,215,+0,1,0,0,1,+,+11,+11,
21439,62,215,+0,1,0,0,1,+,+11,+11,
21440,61,215,+0,1,0,0,1,+,+11,+11,
21441,60,215,+0,1,0,0,1,+,+11,+11,
21442,59,215,+0,1,0,0,1,+,+11,+11,
21443,58,215,+0,1,0,0,1,+,+11,+11,
21444,57,215,+0,1,0,0,1,+,+11,+11,
21445,56,215,+0,1,0,0,1,+,+11,+11,
21446,55,215,+0,1,0,0,1,+,+11,+11,
21447,54,215,+0,1,0,0,1,+,+11,+11,
21448,53,215,+0,1,0,0,1,+,+11,+11,
21449,52,215,+0,1,0,0,1,+,+11,+11,
21450,51,215,+0,1,0,0,1,+,+11,+11,
21451,50,215,+0,1,0,0,1,+,+11,+11,
21452,49,215,+0,1,0,0,1,+,+11,+11,
21453,48,215,+0,1,0,0,1,+,+11,+11,
21454,47,215,+0,1,0,0,1,+,+11,+11,
21455,46,215,+0,1,0,0,1,+,+11,+11,
21456,45,215,+0,1,0,0,1,+,+11,+11,
21457,44,215,+0,1,0,0,1,+,+11,+11,
21458,43,215,+0,1,0,0,1,+,+11,+11,
21459,42,215,+0,1,0,0,1,+,+11,+11,
21460,41,215,+0,1,0,0,1,+,+11,+11,
21461,40,215,+0,1,0,0,1,+,+11,+11,
21462,39,215,+0,1,0,0,1,+,+11,+11,
21463,38,215,+0,1,0,0,1,+,+11,+11,
21464,37,215,+0,1,0,0,1,+,+11,+11,
21465,36,215,+0,1,0,0,1,+,+11,+11,
21466,35,215,+0,1,0,0,1,+,+11,+11,
21467,34,215,+0,1,0,0,1,+,+11,+11,
21468,33,215,+0,1,0,0,1,+,+11,+11,
21469,32,215,+0,1,0,0,1,+,+11,+11,
21470,31,215,+0,1,0,0,1,+,+11,+11,
21471,30,215,+0,1,0,0,1,+,+11,+11,
21472,29,215,+0,1,0,0,1,+,+11,+11,
21473,28,215,+0,1,0,0,1,+,+11,+11,
21474,27,215,+0,1,0,0,1,+,+11,+11,
21475,26,215,+0,1,0,0,1,+,+11,+11,
21476,25,215,+0,1,0,0,1,+,+11,+11,
21477,24,215,+0,1,0,0,1,+,+11,+11,
21478,23,215,+0,1,0,0,1,+,+11,+11,
21479,22,215,+0,1,0,0,1,+,+11,+11,
21480,21,215,+0,1,0,0,1,+,+11,+11,
21481,20,215,+0,1,0,0,1,+,+11,+11,
21482,19,215,+0,1,0,0,1,+,+11,+11,
21483,18,215,+0,1,0,0,1,+,+11,+11,
21484,17,215,+0,1,0,0,1,+,+11,+11,
21485,16,215,+0,1,0,0,1,+,+11,+11,
21486,15,215,+0,1,0,0,1,+,+11,+11,
21487,14,215,+0,1,0,0,1,+,+11,+11,
21488,13,215,+0,1,0,0,1,+,+11,+11,
21489,12,215,+0,1,0,0,1,+,+11,+11,
21490,11,215,+0,1,0,0,1,+,+11,+11,
21491,10,215,+0,1,0,0,1,+,+11,+11,
21492,9,215,+0,1,0,0,1,+,+11,+11,
21493,8,215,+0,1,0,0,1,+,+11,+11,
21494,7,215,+0,1,0,0,1,+,+11,+11,
21495,6,215,+0,1,0,0,1,+,+11,+11,
21496,5,215,+0,1,0,0,1,+,+11,+11,
21497,4,215,+0,1,0,0,1,+,+11,+11,
21498,3,215,+0,1,0,0,1,+,+11,+11,
21499,2,215,+0,1,0,0,1,+,+11,+11,
21500,1,215,+0,1,0,0,1,+,+11,+11,
,,,,+11,0,,,+,,,line_switch
21501,1,216,-0,1,0,0,1,-,+11,+11,
21502,2,216,-0,1,0,0,1,-,-11,-11,
21503,3,216,-0,1,0,0,1,-,-11,-11,
21504,4,216,-0,1,0,0,1,-,-11,-11,
21505,5,216,-0,1,0,0,1,-,-11,-11,
21506,6,216,-0,1,0,0,1,-,-11,-11,
21507,7,216,-0,1,0,0,1,-,-11,-11,
21508,8,216,-0,1,0,0,1,-,-11,-11,
21509,9,216,-0,1,0,0,1,-,-11,-11,
21510,10,216,-0,1,0,0,1,-,-11,-11,
21511,11,216,-0,1,0,0,1,-,-11,-11,
21512,12,216,-0,1,0,0,1,-,-11,-11,
21513,13,216,-0,1,0,0,1,-,-11,-11,
21514,14,216,-0,1,0,0,1,-,-11,-11,
21515,15,216,-0,1,0,0,1,-,-11,-11,
21516,16,216,-0,1,0,0,1,-,-11,-11,
21517,17,216,-0,1,0,0,1,-,-11,-11,
21518,18,216,-0,1,0,0,1,-,-11,-11,
21519,19,216,-0,1,0,0,1,-,-11,-11,
21520,20,216,-0,1,0,0,1,-,-11,-11,
21521,21,216,-0,1,0,0,1,-,-11,-11,
21522,22,216,-0,1,0,0,1,-,-11,-11,
21523,23,216,-0,1,0,0,1,-,-11,-11,
21524,24,216,-0,1,0,0,1,-,-11,-11,
21525,25,216,-0,1,0,0,1,-,-11,-11,
21526,26,216,-0,1,0,0,1,-,-11,-11,
21527,27,216,-0,1,0,0,1,-,-11,-11,
21528,28,216,-0,1,0,0,1,-,-11,-11,
21529,29,216,-0,1,0,0,1,-,-11,-11,
21530,30,216,-0,1,0,0,1,-,-11,-11,
21531,31,216,-0,1,0,0,1,-,-11,-11,
21532,32,216,-0,1,0,0,1,-,-11,-11,
21533,33,216,-0,1,0,0,1,-,-11,-11,
21534,34,216,-0,1,0,0,1,-,-11,-11,
21535,35,216,-0,1,0,0,1,-,-11,-11,
21536,36,216,-0,1,0,0,1,-,-11,-11,
21537,37,216,-0,1,0,0,1,-,-11,-11,
21538,38,216,-0,1,0,0,1,-,-11,-11,
21539,39,216,-0,1,0,0,1,-,-11,-11,
21540,40,216,-0,1,0,0,1,-,-11,-11,
21541,41,216,-0,1,0,0,1,-,-11,-11,
21542,42,216,-0,1,0,0,1,-,-11,-11,
21543,43,216,-0,1,0,0,1,-,-11,-11,
21544,44,216,-0,1,0,0,1,-,-11,-11,
21545,45,216,-0,1,0,0,1,-,-11,-11,
21546,46,216,-0,1,0,0,1,-,-11,-11,
21547,47,216,-0,1,0,0,1,-,-11,-11,
21548,48,216,-0,1,0,0,1,-,-11,-11,
21549,49,216,-0,1,0,0,1,-,-11,-11,
21550,50,216,-0,1,0,0,1,-,-11,-11,
21551,51,216,-0,1,0,0,1,-,-11,-11,
21552,52,216,-0,1,0,0,1,-,-11,-11,
21553,53,216,-0,1,0,0,1,-,-11,-11,
21554,54,216,-0,1,0,0,1,-,-11,-11,
21555,55,216,-0,1,0,0,1,-,-11,-11,
21556,56,216,-0,1,0,0,1,-,-11,-11,
21557,57,216,-0,1,0,0,1,-,-11,-11,
21558,58,216,-0,1,0,0,1,-,-11,-11,
21559,59,216,-0,1,0,0,1,-,-11,-11,
21560,60,216,-0,1,0,0,1,-,-11,-11,
21561,61,216,-0,1,0,0,1,-,-11,-11,
21562,62,216,-0,1,0,0,1,-,-11,-11,
21563,63,216,-0,1,0,0,1,-,-11,-11,
21564,64,216,-0,1,0,0,1,-,-11,-11,
21565,65,216,-0,1,0,0,1,-,-11,-11,
21566,66,216,-0,1,0,0,1,-,-11,-11,
21567,67,216,-0,1,0,0,1,-,-11,-11,
21568,68,216,-0,1,0,0,1,-,-11,-11,
21569,69,216,-0,1,0,0,1,-,-11,-11,
21570,70,216,-0,1,0,0,1,-,-11,-11,
21571,71,216,-0,1,0,0,1,-,-11,-11,
21572,72,216,-0,1,0,0,1,-,-11,-11,
21573,73,216,-0,1,0,0,1,-,-11,-11,
21574,74,216,-0,1,0,0,1,-,-11,-11,
21575,75,216,-0,1,0,0,1,-,-11,-11,
21576,76,216,-0,1,0,0,1,-,-11,-11,
21577,77,216,-0,1,0,0,1,-,-11,-11,
21578,78,216,-0,1,0,0,1,-,-11,-11,
21579,79,216,-0,1,0,0,1,-,-11,-11,
21580,80,216,-0,1,0,0,1,-,-11,-11,
21581,81,216,-0,1,0,0,1,-,-11,-11,
21582,82,216,-0,1,0,0,1,-,-11,-11,
21583,83,216,-0,1,0,0,1,-,-11,-11,
21584,84,216,-0,1,0,0,1,-,-11,-11,
21585,85,216,-0,1,0,0,1,-,-11,-11,
21586,86,216,-0,1,0,0,1,-,-11,-11,
21587,87,216,-0,1,0,0,1,-,-11,-11,
21588,88,216,-0,1,0,0,1,-,-11,-11,
21589,89,216,-0,1,0,0,1,-,-11,-11,
21590,90,216,-0,1,0,0,1,-,-11,-11,
21591,91,216,-0,1,0,0,1,-,-11,-11,
21592,92,216,-0,1,0,0,1,-,-11,-11,
21593,93,216,-0,1,0,0,1,-,-11,-11,
21594,94,216,-0,1,0,0,1,-,-11,-11,
21595,95,216,-0,1,0,0,1,-,-11,-11,
21596,96,216,-0,1,0,0,1,-,-11,-11,
21597,97,216,-0,1,0,0,1,-,-11,-11,
21598,98,216,-0,1,0,0,1,-,-11,-11,
21599,99,216,-0,1,0,0,1,-,-11,-11,
21600,100,216,-0,1,0,0,1,-,-11,-11,
,,,,-11,0,,,-,,,line_switch
21601,100,217,+0,1,0,0,1,+,-11,-11,
21602,99,217,+0,1,0,0,1,+,+11,+11,
21603,98,217,+0,1,0,0,1,+,+11,+11,
21604,97,217,+0,1,0,0,1,+,+11,+11,
21605,96,217,+0,1,0,0,1,+,+11,+11,
21606,95,217,+0,1,0,0,1,+,+11,+11,
21607,94,217,+0,1,0,0,1,+,+11,+11,
21608,93,217,+0,1,0,0,1,+,+11,+11,
21609,92,217,+0,1,0,0,1,+,+11,+11,
21610,91,217,+0,1,0,0,1,+,+11,+11,
21611,90,217,+0,1,0,0,1,+,+11,+11,
21612,89,217,+0,1,0,0,1,+,+11,+11,
21613,88,217,+0,1,0,0,1,+,+11,+11,
21614,87,217,+0,1,0,0,1,+,+11,+11,
21615,86,217,+0,1,0,0,1,+,+11,+11,
21616,85,217,+0,1,0,0,1,+,+11,+11,
21617,84,217,+0,1,0,0,1,+,+11,+11,
21618,83,217,+0,1,0,0,1,+,+11,+11,
21619,82,217,+0,1,0,0,1,+,+11,+11,
21620,81,217,+0,1,0,0,1,+,+11,+11,
21621,80,217,+0,1,0,0,1,+,+11,+11,
21622,79,217,+0,1,0,0,1,+,+11,+11,
21623,78,217,+0,1,0,0,1,+,+11,+11,
21624,77,217,+0,1,0,0,1,+,+11,+11,
21625,76,217,+0,1,0,0,1,+,+11,+11,
21626,75,217,+0,1,0,0,1,+,+11,+11,
21627,74,217,+0,1,0,0,1,+,+11,+11,
21628,73,217,+0,1,0,0,1,+,+11,+11,
21629,72,217,+0,1,0,0,1,+,+11,+11,
21630,71,217,+0,1,0,0,1,+,+11,+11,
21631,70,217,+0,1,0,0,1,+,+11,+11,
21632,69,217,+0,1,0,0,1,+,+11,+11,
21633,68,217,+0,1,0,0,1,+,+11,+11,
21634,67,217,+0,1,0,0,1,+,+11,+11,
21635,66,217,+0,1,0,0,1,+,+11,+11,
21636,65,217,+0,1,0,0,1,+,+11,+11,
21637,64,217,+0,1,0,0,1,+,+11,+11,
21638,63,217,+0,1,0,0,1,+,+11,+11,
21639,62,217,+0,1,0,0,1,+,+11,+11,
21640,61,217,+0,1,0,0,1,+,+11,+11,
21641,60,217,+0,1,0,0,1,+,+11,+11,
21642,59,217,+0,1,0,0,1,+,+11,+11,
21643,58,217,+0,1,0,0,1,+,+11,+11,
21644,57,217,+0,1,0,0,1,+,+11,+11,
21645,56,217,+0,1,0,0,1,+,+11,+11,
21646,55,217,+0,1,0,0,1,+,+11,+11,
21647,54,217,+0,1,0,0,1,+,+11,+11,
21648,53,217,+0,1,0,0,1,+,+11,+11,
21649,52,217,+0,1,0,0,1,+,+11,+11,
21650,51,217,+0,1,0,0,1,+,+11,+11,
21651,50,217,+0,1,0,0,1,+,+11,+11,
21652,49,217,+0,1,0,0,1,+,+11,+11,
21653,48,217,+0,1,0,0,1,+,+11,+11,
21654,47,217,+0,1,0,0,1,+,+11,+11,
21655,46,217,+0,1,0,0,1,+,+11,+11,
21656,45,217,+0,1,0,0,1,+,+11,+11,
21657,44,217,+0,1,0,0,1,+,+11,+11,
21658,43,217,+0,1,0,0,1,+,+11,+11,
21659,42,217,+0,1,0,0,1,+,+11,+11,
21660,41,217,+0,1,0,0,1,+,+11,+11,
21661,40,217,+0,1,0,0,1,+,+11,+11,
21662,39,217,+0,1,0,0,1,+,+11,+11,
21663,38,217,+0,1,0,0,1,+,+11,+11,
21664,37,217,+0,1,0,0,1,+,+11,+11,
21665,36,217,+0,1,0,0,1,+,+11,+11,
21666,35,217,+0,1,0,0,1,+,+11,+11,
21667,34,217,+0,1,0,0,1,+,+11,+11,
21668,33,217,+0,1,0,0,1,+,+11,+11,
21669,32,217,+0,1,0,0,1,+,+11,+11,
21670,31,217,+0,1,0,0,1,+,+11,+11,
21671,30,217,+0,1,0,0,1,+,+11,+11,
21672,29,217,+0,1,0,0,1,+,+11,+11,
21673,28,217,+0,1,0,0,1,+,+11,+11,
21674,27,217,+0,1,0,0,1,+,+11,+11,
21675,26,217,+0,1,0,0,1,+,+11,+11,
21676,25,217,+0,1,0,0,1,+,+11,+11,
21677,24,217,+0,1,0,0,1,+,+11,+11,
21678,23,217,+0,1,0,0,1,+,+11,+11,
21679,22,217,+0,1,0,0,1,+,+11,+11,
21680,21,217,+0,1,0,0,1,+,+11,+11,
21681,20,217,+0,1,0,0,1,+,+11,+11,
21682,19,217,+0,1,0,0,1,+,+11,+11,
21683,18,217,+0,1,0,0,1,+,+11,+11,
21684,17,217,+0,1,0,0,1,+,+11,+11,
21685,16,217,+0,1,0,0,1,+,+11,+11,
21686,15,217,+0,1,0,0,1,+,+11,+11,
21687,14,217,+0,1,0,0,1,+,+11,+11,
21688,13,217,+0,1,0,0,1,+,+11,+11,
21689,12,217,+0,1,0,0,1,+,+11,+11,
21690,11,217,+0,1,0,0,1,+,+11,+11,
21691,10,217,+0,1,0,0,1,+,+11,+11,
21692,9,217,+0,1,0,0,1,+,+11,+11,
21693,8,217,+0,1,0,0,1,+,+11,+11,
21694,7,217,+0,1,0,0,1,+,+11,+11,
21695,6,217,+0,1,0,0,1,+,+11,+11,
21696,5,217,+0,1,0,0,1,+,+11,+11,
21697,4,217,+0,1,0,0,1,+,+11,+11,
21698,3,217,+0,1,0,0,1,+,+11,+11,
21699,2,217,+0,1,0,0,1,+,+11,+11,
21700,1,217,+0,1,0,0,1,+,+11,+11,
,,,,+11,0,,,+,,,line_switch
21701,1,218,-0,1,0,0,1,-,+11,+11,
21702,2,218,-0,1,0,0,1,-,-11,-11,
21703,3,218,-0,1,0,0,1,-,-11,-11,
21704,4,218,-0,1,0,0,1,-,-11,-11,
21705,5,218,-0,1,0,0,1,-,-11,-11,
21706,6,218,-0,1,0,0,1,-,-11,-11,
21707,7,218,-0,1,0,0,1,-,-11,-11,
21708,8,218,-0,1,0,0,1,-,-11,-11,
21709,9,218,-0,1,0,0,1,-,-11,-11,
21710,10,218,-0,1,0,0,1,-,-11,-11,
21711,11,218,-0,1,0,0,1,-,-11,-11,
21712,12,218,-0,1,0,0,1,-,-11,-11,
21713,13,218,-0,1,0,0,1,-,-11,-11,
21714,14,218,-0,1,0,0,1,-,-11,-11,
21715,15,218,-0,1,0,0,1,-,-11,-11,
21716,16,218,-0,1,0,0,1,-,-11,-11,
21717,17,218,-0,1,0,0,1,-,-11,-11,
21718,18,218,-0,1,0,0,1,-,-11,-11,
21719,19,218,-0,1,0,0,1,-,-11,-11,
21720,20,218,-0,1,0,0,1,-,-11,-11,
21721,21,218,-0,1,0,0,1,-,-11,-11,
21722,22,218,-0,1,0,0,1,-,-11,-11,
21723,23,218,-0,1,0,0,1,-,-11,-11,
21724,24,218,-0,1,0,0,1,-,-11,-11,
21725,25,218,-0,1,0,0,1,-,-11,-11,
21726,26,218,-0,1,0,0,1,-,-11,-11,
21727,27,218,-0,1,0,0,1,-,-11,-11,
21728,28,218,-0,1,0,0,1,-,-11,-11,
21729,29,218,-0,1,0,0,1,-,-11,-11,
21730,30,218,-0,1,0,0,1,-,-11,-11,
21731,31,218,-0,1,0,0,1,-,-11,-11,
21732,32,218,-0,1,0,0,1,-,-11,-11,
21733,33,218,-0,1,0,0,1,-,-11,-11,
21734,34,218,-0,1,0,0,1,-,-11,-11,
21735,35,218,-0,1,0,0,1,-,-11,-11,
21736,36,218,-0,1,0,0,1,-,-11,-11,
21737,37,218,-0,1,0,0,1,-,-11,-11,
21738,38,218,-0,1,0,0,1,-,-11,-11,
21739,39,218,-0,1,0,0,1,-,-11,-11,
21740,40,218,-0,1,0,0,1,-,-11,-11,
21741,41,218,-0,1,0,0,1,-,-11,-11,
21742,42,218,-0,1,0,0,1,-,-11,-11,
21743,43,218,-0,1,0,0,1,-,-11,-11,
21744,44,218,-0,1,0,0,1,-,-11,-11,
21745,45,218,-0,1,0,0,1,-,-11,-11,
21746,46,218,-0,1,0,0,1,-,-11,-11,
21747,47,218,-0,1,0,0,1,-,-11,-11,
21748,48,218,-0,1,0,0,1,-,-11,-11,
21749,49,218,-0,1,0,0,1,-,-11,-11,
21750,50,218,-0,1,0,0,1,-,-11,-11,
21751,51,218,-0,1,0,0,1,-,-11,-11,
21752,52,218,-0,1,0,0,1,-,-11,-11,
21753,53,218,-0,1,0,0,1,-,-11,-11,
21754,54,218,-0,1,0,0,1,-,-11,-11,
21755,55,218,-0,1,0,0,1,-,-11,-11,
21756,56,218,-0,1,0,0,1,-,-11,-11,
21757,57,218,-0,1,0,0,1,-,-11,-11,
21758,58,218,-0,1,0,0,1,-,-11,-11,
21759,59,218,-0,1,0,0,1,-,-11,-11,
21760,60,218,-0,1,0,0,1,-,-11,-11,
21761,61,218,-0,1,0,0,1,-,-11,-11,
21762,62,218,-0,1,0,0,1,-,-11,-11,
21763,63,218,-0,1,0,0,1,-,-11,-11,
21764,64,218,-0,1,0,0,1,-,-11,-11,
21765,65,218,-0,1,0,0,1,-,-11,-11,
21766,66,218,-0,1,0,0,1,-,-11,-11,
21767,67,218,-0,1,0,0,1,-,-11,-11,
21768,68,218,-0,1,0,0,1,-,-11,-11,
21769,69,218,-0,1,0,0,1,-,-11,-11,
21770,70,218,-0,1,0,0,1,-,-11,-11,
21771,71,218,-0,1,0,0,1,-,-11,-11,
21772,72,218,-0,1,0,0,1,-,-11,-11,
21773,73,218,-0,1,0,0,1,-,-11,-11,
21774,74,218,-0,1,0,0,1,-,-11,-11,
21775,75,218,-0,1,0,0,1,-,-11,-11,
21776,76,218,-0,1,0,0,1,-,-11,-11,
21777,77,218,-0,1,0,0,1,-,-11,-11,
21778,78,218,-0,1,0,0,1,-,-11,-11,
21779,79,218,-0,1,0,0,1,-,-11,-11,
21780,80,218,-0,1,0,0,1,-,-11,-11,
21781,81,218,-0,1,0,0,1,-,-11,-11,
21782,82,218,-0,1,0,0,1,-,-11,-11,
21783,83,218,-0,1,0,0,1,-,-11,-11,
21784,84,218,-0,1,0,0,1,-,-11,-11,
21785,85,218,-0,1,0,0,1,-,-11,-11,
21786,86,218,-0,1,0,0,1,-,-11,-11,
21787,87,218,-0,1,0,0,1,-,-11,-11,
21788,88,218,-0,1,0,0,1,-,-11,-11,
21789,89,218,-0,1,0,0,1,-,-11,-11,
21790,90,218,-0,1,0,0,1,-,-11,-11,
21791,91,218,-0,1,0,0,1,-,-11,-11,
21792,92,218,-0,1,0,0,1,-,-11,-11,
21793,93,218,-0,1,0,0,1,-,-11,-11,
21794,94,218,-0,1,0,0,1,-,-11,-11,
21795,95,218,-0,1,0,0,1,-,-11,-11,
21796,96,218,-0,1,0,0,1,-,-11,-11,
21797,97,218,-0,1,0,0,1,-,-11,-11,
21798,98,218,-0,1,0,0,1,-,-11,-11,
21799,99,218,-0,1,0,0,1,-,-11,-11,
21800,100,218,-0,1,0,0,1,-,-11,-11,
,,,,-11,0,,,-,,,line_switch
21801,100,219,+0,1,0,0,1,+,-11,-11,
21802,99,219,+0,1,0,0,1,+,+11,+11,
21803,98,219,+0,1,0,0,1,+,+11,+11,
21804,97,219,+0,1,0,0,1,+,+11,+11,
21805,96,219,+0,1,0,0,1,+,+11,+11,
21806,95,219,+0,1,0,0,1,+,+11,+11,
21807,94,219,+0,1,0,0,1,+,+11,+11,
21808,93,219,+0,1,0,0,1,+,+11,+11,
21809,92,219,+0,1,0,0,1,+,+11,+11,
21810,91,219,+0,1,0,0,1,+,+11,+11,
21811,90,219,+0,1,0,0,1,+,+11,+11,
21812,89,219,+0,1,0,0,1,+,+11,+11,
21813,88,219,+0,1,0,0,1,+,+11,+11,
21814,87,219,+0,1,0,0,1,+,+11,+11,
21815,86,219,+0,1,0,0,1,+,+11,+11,
21816,85,219,+0,1,0,0,1,+,+11,+11,
21817,84,219,+0,1,0,0,1,+,+11,+11,
21818,83,219,+0,1,0,0,1,+,+11,+11,
21819,82,219,+0,1,0,0,1,+,+11,+11,
21820,81,219,+0,1,0,0,1,+,+11,+11,
21821,80,219,+0,1,0,0,1,+,+11,+11,
21822,79,219,+0,1,0,0,1,+,+11,+11,
21823,78,219,+0,1,0,0,1,+,+11,+11,
21824,77,219,+0,1,0,0,1,+,+11,+11,
21825,76,219,+0,1,0,0,1,+,+11,+11,
21826,75,219,+0,1,0,0,1,+,+11,+11,
21827,74,219,+0,1,0,0,1,+,+11,+11,
21828,73,219,+0,1,0,0,1,+,+11,+11,
21829,72,219,+0,1,0,0,1,+,+11,+11,
21830,71,219,+0,1,0,0,1,+,+11,+11,
21831,70,219,+0,1,0,0,1,+,+11,+11,
21832,69,219,+0,1,0,0,1,+,+11,+11,
21833,68,219,+0,1,0,0,1,+,+11,+11,
21834,67,219,+0,1,0,0,1,+,+11,+11,
21835,66,219,+0,1,0,0,1,+,+11,+11,
21836,65,219,+0,1,0,0,1,+,+11,+11,
21837,64,219,+0,1,0,0,1,+,+11,+11,
21838,63,219,+0,1,0,0,1,+,+11,+11,
21839,62,219,+0,1,0,0,1,+,+11,+11,
21840,61,219,+0,1,0,0,1,+,+11,+11,
21841,60,219,+0,1,0,0,1,+,+11,+11,
21842,59,219,+0,1,0,0,1,+,+11,+11,
21843,58,219,+0,1,0,0,1,+,+11,+11,
21844,57,219,+0,1,0,0,1,+,+11,+11,
21845,56,219,+0,1,0,0,1,+,+11,+11,
21846,55,219,+0,1,0,0,1,+,+11,+11,
21847,54,219,+0,1,0,0,1,+,+11,+11,
21848,53,219,+0,1,0,0,1,+,+11,+11,
21849,52,219,+0,1,0,0,1,+,+11,+11,
21850,51,219,+0,1,0,0,1,+,+11,+11,
21851,50,219,+0,1,0,0,1,+,+11,+11,
21852,49,219,+0,1,0,0,1,+,+11,+11,
21853,48,219,+0,1,0,0,1,+,+11,+11,
21854,47,219,+0,1,0,0,1,+,+11,+11,
21855,46,219,+0,1,0,0,1,+,+11,+11,
21856,45,219,+0,1,0,0,1,+,+11,+11,
21857,44,219,+0,1,0,0,1,+,+11,+11,
21858,43,219,+0,1,0,0,1,+,+11,+11,
21859,42,219,+0,1,0,0,1,+,+11,+11,
21860,41,219,+0,1,0,0,1,+,+11,+11,
21861,40,219,+0,1,0,0,1,+,+11,+11,
21862,39,219,+0,1,0,0,1,+,+11,+11,
21863,38,219,+0,1,0,0,1,+,+11,+11,
21864,37,219,+0,1,0,0,1,+,+11,+11,
21865,36,219,+0,1,0,0,1,+,+11,+11,
21866,35,219,+0,1,0,0,1,+,+11,+11,
21867,34,219,+0,1,0,0,1,+,+11,+11,
21868,33,219,+0,1,0,0,1,+,+11,+11,
21869,32,219,+0,1,0,0,1,+,+11,+11,
21870,31,219,+0,1,0,0,1,+,+11,+11,
21871,30,219,+0,1,0,0,1,+,+11,+11,
21872,29,219,+0,1,0,0,1,+,+11,+11,
21873,28,219,+0,1,0,0,1,+,+11,+11,
21874,27,219,+0,1,0,0,1,+,+11,+11,
21875,26,219,+0,1,0,0,1,+,+11,+11,
21876,25,219,+0,1,0,0,1,+,+11,+11,
21877,24,219,+0,1,0,0,1,+,+11,+11,
21878,23,219,+0,1,0,0,1,+,+11,+11,
21879,22,219,+0,1,0,0,1,+,+11,+11,
21880,21,219,+0,1,0,0,1,+,+11,+11,
21881,20,219,+0,1,0,0,1,+,+11,+11,
21882,19,219,+0,1,0,0,1,+,+11,+11,
21883,18,219,+0,1,0,0,1,+,+11,+11,
21884,17,219,+0,1,0,0,1,+,+11,+11,
21885,16,219,+0,1,0,0,1,+,+11,+11,
21886,15,219,+0,1,0,0,1,+,+11,+11,
21887,14,219,+0,1,0,0,1,+,+11,+11,
21888,13,219,+0,1,0,0,1,+,+11,+11,
21889,12,219,+0,1,0,0,1,+,+11,+11,
21890,11,219,+0,1,0,0,1,+,+11,+11,
21891,10,219,+0,1,0,0,1,+,+11,+11,
21892,9,219,+0,1,0,0,1,+,+11,+11,
21893,8,219,+0,1,0,0,1,+,+11,+11,
21894,7,219,+0,1,0,0,1,+,+11,+11,
21895,6,219,+0,1,0,0,1,+,+11,+11,
21896,5,219,+0,1,0,0,1,+,+11,+11,
21897,4,219,+0,1,0,0,1,+,+11,+11,
21898,3,219,+0,1,0,0,1,+,+11,+11,
21899,2,219,+0,1,0,0,1,+,+11,+11,
21900,1,219,+0,1,0,0,1,+,+11,+11,
,,,,+11,0,,,+,,,line_switch
21901,1,220,-0,1,0,0,1,-,+11,+11,
21902,2,220,-0,1,0,0,1,-,-11,-11,
21903,3,220,-0,1,0,0,1,-,-11,-11,
21904,4,220,-0,1,0,0,1,-,-11,-11,
21905,5,220,-0,1,0,0,1,-,-11,-11,
21906,6,220,-0,1,0,0,1,-,-11,-11,
21907,7,220,-0,1,0,0,1,-,-11,-11,
21908,8,220,-0,1,0,0,1,-,-11,-11,
21909,9,220,-0,1,0,0,1,-,-11,-11,
21910,10,220,-0,1,0,0,1,-,-11,-11,
21911,11,220,-0,1,0,0,1,-,-11,-11,
21912,12,220,-0,1,0,0,1,-,-11,-11,
21913,13,220,-0,1,0,0,1,-,-11,-11,
21914,14,220,-0,1,0,0,1,-,-11,-11,
21915,15,220,-0,1,0,0,1,-,-11,-11,
21916,16,220,-0,1,0,0,1,-,-11,-11,
21917,17,220,-0,1,0,0,1,-,-11,-11,
21918,18,220,-0,1,0,0,1,-,-11,-11,
21919,19,220,-0,1,0,0,1,-,-11,-11,
21920,20,220,-0,1,0,0,1,-,-11,-11,
21921,21,220,-0,1,0,0,1,-,-11,-11,
21922,22,220,-0,1,0,0,1,-,-11,-11,
21923,23,220,-0,1,0,0,1,-,-11,-11,
21924,24,220,-0,1,0,0,1,-,-11,-11,
21925,25,220,-0,1,0,0,1,-,-11,-11,
21926,26,220,-0,1,0,0,1,-,-11,-11,
21927,27,220,-0,1,0,0,1,-,-11,-11,
21928,28,220,-0,1,0,0,1,-,-11,-11,
21929,29,220,-0,1,0,0,1,-,-11,-11,
21930,30,220,-0,1,0,0,1,-,-11,-11,
21931,31,220,-0,1,0,0,1,-,-11,-11,
21932,32,220,-0,1,0,0,1,-,-11,-11,
21933,33,220,-0,1,0,0,1,-,-11,-11,
